product_id,warehouse_id,customer_location,customer_zipcode,Cost_to_customer,delivery_period,delivery_cost,customer_review
P0049,W117,"22/63, Jhaveri Street, Pinnaiyur, THANJAVUR, Tamil Nadu, 614902, India",614902,4343.79,0,124.69,4
P0244,W135,"H.No. 49, Sant Road, Peddur Reservoir, Chittoor, Andhra Pradesh, 517418, India",517418,5301.5,1,152.32,4
P0097,W144,"72, Shanker Street, Valagota, DAHOD, Gujarat, 389130, India",389130,1330.99,3,6.05,3
P0414,W040,"87/60, Bir Road, Gambirpur, JAGTIAL, Telangana, 505306, India",505306,13939.61,3,49.99,5
P0325,W083,"31, Dara, Kanakwadi, PUNE, Maharashtra, 412206, India",412206,13319.38,3,114.86,1
P0111,W175,"39, Karnik Marg, Nemmini, THRISSUR, Kerala, 680104, India",680104,8676.84,1,53.08,1
P0025,W004,"12/318, Tiwari Road, Moutrepalayam, PONDICHERRY, Pondicherry, 605009, India",605009,9279.3,3,31.83,5
P0217,W048,"41/556, Choudhary Marg, Leswa, AJMER, Rajasthan, 305201, India",305201,9009.84,2,78.89,4
P0404,W191,"11/673, Warrior Marg, Chinnaboinapalli, Parkal, Telangana, 506165, India",506165,6757.26,0,13.95,5
P0366,W194,"96, Padmanabhan Street, Bargaon, NAGAON, Assam, 782425, India",782425,13294.49,1,150.14,1
P0376,W071,"H.No. 655, Panchal Ganj, Halsi, LAKHISARAI, Bihar, 811311, India",811311,6398.01,2,268.45,2
P0181,W176,"74/30, Dada Chowk, Chandraspalli, MAHABUB NAGAR, Telangana, 509371, India",509371,2388.83,3,119.77,2
P0333,W164,"H.No. 27, Lalla Chowk, Tikarpada, KENDUJHAR, Odisha, 758013, India",758013,8805.83,3,53.08,1
P0012,W088,"H.No. 549, Lal Nagar, Parvathipuram S.O, TIRUCHIRAPPALLI, Tamil Nadu, 621211, India",621211,6465.39,1,297.35,3
P0220,W176,"70/56, Vig, Dakshin Alipore, SOUTH 24 PARGANAS, West Bengal, 743503, India",743503,5617.81,3,54.79,2
P0483,W002,"H.No. 502, Ravi Path, Keshabchak, HOOGHLY, West Bengal, 712410, India",712410,8023.31,2,79.15,2
P0291,W145,"39/069, Bora Ganj, Tariniposi, DHENKANAL, Odisha, 759028, India",759028,11408.72,4,363.41,3
P0457,W012,"H.No. 902, Rattan Circle, Dichpalli, NIZAMABAD, Telangana, 503175, India",503175,7754.31,0,55.08,2
P0382,W164,"92, Nadig, Dwarli, THANE, Maharashtra, 421306, India",421306,2604.85,1,154.12,1
P0142,W160,"H.No. 45, Madan Path, Yangpi, Tuensang, Nagaland, 798612, India",798612,14817.96,2,304.19,2
P0198,W142,"72, Shanker Street, Valagota, DAHOD, Gujarat, 389130, India",389130,9903.64,1,210.15,2
P0277,W113,"H.No. 17, Ben Nagar, Sarav, NAVSARI, Gujarat, 396406, India",396406,8315.29,3,359.67,2
P0196,W158,"H.No. 622, Gupta Circle, Khatlabana, SRI GANGANAGAR, Rajasthan, 335001, India",335001,8717.86,4,230.93,1
P0285,W048,"83, Nori, ICO Spinning Mills S.O, Kolhapur, Maharashtra, 416143, India",416143,11606.73,2,254.16,1
P0451,W179,"78/390, Ratta, Mukerian, HOSHIARPUR, Punjab, 144211, India",144211,4107.25,1,108.63,1
P0359,W181,"11/15, Lal Marg, Haladva, SURAT, Gujarat, 394248, India",394248,7063.01,2,111.12,1
P0035,W155,"01/91, Narayan Road, Lahori, SHAJAPUR, Madhya Pradesh, 465220, India",465220,7164.99,3,227.15,2
P0461,W026,"79/981, Master Zila, Wari, AKOLA, Maharashtra, 444103, India",444103,5575.94,3,190.18,1
P0262,W194,"H.No. 45, Sidhu Circle, Kota Sirlam, VIZIANAGARAM, Andhra Pradesh, 535579, India",535579,7679.92,2,84.74,4
P0023,W065,"H.No. 74, Chahal Marg, Parakhowa Bazar, KARBI ANGLONG, Assam, 782441, India",782441,4656.81,2,153.26,5
P0260,W186,"H.No. 31, Bandi Nagar, Pachkhora, BALLIA, Uttar Pradesh, 277123, India",277123,3712.82,3,267.93,1
P0322,W107,"647, Hora Chowk, Kolmandla, RAIGARH, Maharashtra, 402114, India",402114,13031.12,0,90.63,3
P0183,W040,"H.No. 445, Dalal Street, Dhariya Khedi, MANDSAUR, Madhya Pradesh, 458002, India",458002,2671.45,1,6.87,3
P0458,W051,"H.No. 30, Borde Ganj, Mirajwadi, Sangli, Maharashtra, 416301, India",416301,10192.66,1,142.24,1
P0392,W110,"51, Bail Nagar, G.Marandahalli, KOLAR, Karnataka, 563132, India",563132,4079.58,3,116.44,4
P0071,W061,"23/888, Shah Marg, Bakuchi, DEORIA, Uttar Pradesh, 274808, India",274808,705.13,2,166.79,2
P0320,W167,"16/003, Nath, Volalu, DAKSHINA KANNADA, Karnataka, 574241, India",574241,15096.89,3,119.86,5
P0168,W001,"H.No. 912, Soni Chowk, Patiyara, UNNAO, Uttar Pradesh, 209801, India",209801,3243.19,1,70.58,2
P0423,W080,"85, Chandra Chowk, Chhitanpur, SIWAN, Bihar, 841245, India",841245,10236.8,2,128.4,5
P0081,W098,"H.No. 181, Sheth Path, MADHAPUR, NIZAMABAD, Telangana, 503213, India",503213,11167.08,0,164.85,1
P0494,W110,"64, Dass Path, Padalane, Ahmed Nagar, Maharashtra, 422604, India",422604,13214.36,0,33.86,2
P0158,W018,"65/93, Sarma Ganj, Tirukatchur, KANCHIPURAM, Tamil Nadu, 603204, India",603204,11359.66,1,247.52,1
P0076,W199,"76/41, Handa, Ambari, BASTI, Uttar Pradesh, 272150, India",272150,1300.96,1,176.05,3
P0257,W186,"24/95, Bahl Nagar, Mallickpada, BOUDH, Odisha, 762020, India",762020,14273.53,3,1.5,4
P0026,W072,"16/003, Nath, Volalu, DAKSHINA KANNADA, Karnataka, 574241, India",574241,13598.33,1,55.14,3
P0227,W123,"74/30, Dada Chowk, Chandraspalli, MAHABUB NAGAR, Telangana, 509371, India",509371,9009.92,1,40.31,3
P0147,W085,"56, Chauhan Street, Raibag R.S., BELAGAVI, Karnataka, 591317, India",591317,10186.76,1,2.8,3
P0010,W103,"39, Chhabra Path, Pulluvazhi, ERNAKULAM, Kerala, 683541, India",683541,11113.52,3,86.59,4
P0435,W035,"H.No. 802, Johal Marg, Kakauli, FAIZABAD, Uttar Pradesh, 224195, India",224195,11375.36,4,133.26,4
P0494,W168,"H.No. 71, Naik Chowk, Jagi, NAGAON, Assam, 782411, India",782411,13243.32,1,42.93,1
P0388,W120,"74/30, Dada Chowk, Chandraspalli, MAHABUB NAGAR, Telangana, 509371, India",509371,3607.54,2,91.62,1
P0187,W017,"857, Sant Nagar, Semrikatkuna, SEHORE, Madhya Pradesh, 466446, India",466446,2457.17,1,82.6,2
P0290,W150,"20/548, Nath Marg, Hithla S.O, SHIVAMOGGA, Karnataka, 577214, India",577214,13425.57,1,320.97,2
P0422,W148,"92, Nadig, Dwarli, THANE, Maharashtra, 421306, India",421306,5277.47,3,136.96,5
P0282,W162,"51/32, Munshi, Shevge, DHULE, Maharashtra, 424306, India",424306,1228.2,1,149.77,5
P0207,W122,"H.No. 36, Sankar Ganj, Thogurai, PEDDAPALLI, Telangana, 505185, India",505185,4757.07,2,37.07,1
P0323,W166,"12/318, Tiwari Road, Moutrepalayam, PONDICHERRY, Pondicherry, 605009, India",605009,5534.08,3,117.3,1
P0417,W015,"H.No. 36, Sankar Ganj, Thogurai, PEDDAPALLI, Telangana, 505185, India",505185,14073.27,1,264.22,5
P0083,W049,"12, Tailor Chowk, Bade Tumnar, DANTEWADA, Chattisgarh, 494441, India",494441,3388.01,2,41.21,4
P0458,W086,"08/894, Badal Nagar, Dangarakheda, DEWAS, Madhya Pradesh, 455459, India",455459,10110.59,0,64.7,2
P0030,W014,"61/22, Dhillon Street, Bhuradev, SAHARANPUR, Uttar Pradesh, 247121, India",247121,12085.25,0,45.36,5
P0154,W016,"92, Tata Path, Nambakkam, TIRUVALLUR, Tamil Nadu, 602023, India",602023,2222.95,3,50.49,3
P0042,W032,"910, Hora Ganj, BubKheri, GHAZIABAD, Uttar Pradesh, 201003, India",201003,6249.02,3,51.59,5
P0377,W034,"09/61, Sodhi Ganj, Hirapura (Sabalgarh), MORENA, Madhya Pradesh, 476229, India",476229,13432.53,2,71.33,3
P0239,W099,"95/05, Reddy, Budhera Zahidpur, MEERUT, Uttar Pradesh, 250002, India",250002,13017.9,1,194.84,3
P0301,W033,"H.No. 912, Soni Chowk, Patiyara, UNNAO, Uttar Pradesh, 209801, India",209801,11781.45,1,281.53,3
P0429,W100,"58/22, Hora, Karelibaug, VADODARA, Gujarat, 390018, India",390018,2704.97,0,2.68,5
P0116,W089,"H.No. 025, Seth Road, Mutkallipur, AZAMGARH, Uttar Pradesh, 276288, India",276288,5413.93,0,21.35,5
P0429,W129,"29/644, Anand Chowk, Uttar Borbil, KARBI ANGLONG, Assam, 782481, India",782481,2850.06,2,150.61,1
P0375,W054,"48/130, Sengupta Marg, Haridaspur, AMBEDKAR NAGAR, Uttar Pradesh, 224143, India",224143,978.21,2,15.86,2
P0109,W106,"H.No. 084, Sibal Road, Warwatti (B), Bidar, Karnataka, 585328, India",585328,3258.18,2,183.32,1
P0360,W113,"132, Gandhi Street, Sonamukhi S.O (North Tripura), North Tripura, Tripura, 799280, India",799280,6498.48,1,15.72,5
P0288,W173,"76/41, Handa, Ambari, BASTI, Uttar Pradesh, 272150, India",272150,4950.39,0,9.56,1
P0052,W054,"73, Shetty Nagar, Bhaduripara, BARDHAMAN, West Bengal, 713409, India",713409,1111.76,4,363.42,1
P0008,W142,"40/12, Halder Marg, Ponkal, MANCHERIAL, Telangana, 504205, India",504205,10599.84,1,70.09,5
P0096,W101,"H.No. 613, Khosla Chowk, Pachaun, HATHRAS, Uttar Pradesh, 204211, India",204211,3753.57,0,181.26,3
P0122,W148,"09/61, Sodhi Ganj, Hirapura (Sabalgarh), MORENA, Madhya Pradesh, 476229, India",476229,10417.86,1,108.62,2
P0231,W132,"05/142, Saran Path, Dighaldori, NAGAON, Assam, 782103, India",782103,11598.91,1,19.22,5
P0162,W197,"09/71, Reddy Circle, Rai Pur, MANSA, Punjab, 151505, India",151505,7599.86,3,143.13,2
P0357,W140,"20/548, Nath Marg, Hithla S.O, SHIVAMOGGA, Karnataka, 577214, India",577214,10222.08,3,156.57,4
P0124,W169,"33/84, Modi, Malkheda, NEEMUCH, Madhya Pradesh, 458441, India",458441,2919.15,2,212.89,3
P0250,W017,"H.No. 025, Seth Road, Mutkallipur, AZAMGARH, Uttar Pradesh, 276288, India",276288,1779.3,3,35.73,2
P0372,W185,"44/92, Prakash Chowk, Sadgaon, DHULE, Maharashtra, 424006, India",424006,14116.1,3,3.61,4
P0383,W032,"022, Mahajan Path, Neelammanahalli, TUMAKURU, Karnataka, 561202, India",561202,11949.48,4,307.13,3
P0092,W051,"636, Varty Ganj, Sadholi Quadeem, SAHARANPUR, Uttar Pradesh, 247121, India",247121,13335.91,0,15.84,1
P0112,W025,"H.No. 632, Lal Circle, Anghora, KATNI, Madhya Pradesh, 483336, India",483336,10952.6,4,144.12,3
P0288,W024,"H.No. 49, Sant Road, Peddur Reservoir, Chittoor, Andhra Pradesh, 517418, India",517418,5134.92,2,204.08,3
P0064,W065,"H.No. 912, Soni Chowk, Patiyara, UNNAO, Uttar Pradesh, 209801, India",209801,702.79,1,145.84,2
P0090,W161,"20/548, Nath Marg, Hithla S.O, SHIVAMOGGA, Karnataka, 577214, India",577214,295.92,1,150.19,3
P0464,W167,"77/50, Rama Chowk, Karikadu, NELLORE, Andhra Pradesh, 524403, India",524403,10013.78,3,130.66,3
P0114,W046,"08, Mandal Ganj, Kannukiniyanar Koil, NAGAPATTINAM, Tamil Nadu, 609104, India",609104,10462.61,3,171.48,1
P0179,W051,"H.No. 694, Shanker Circle, Sarsu, NAWADA, Bihar, 805109, India",805109,11829.19,2,394.08,5
P0012,W061,"018, Sura Zila, Hariharpur, HARDOI, Uttar Pradesh, 241404, India",241404,6258.1,2,93.92,2
P0175,W028,"08, Dara Marg, Rowtara, NORTH 24 PARGANAS, West Bengal, 743234, India",743234,4860.64,0,197.97,5
P0400,W063,"79/654, Chakraborty, Chandipur, JHALAWAR, Rajasthan, 326037, India",326037,3374.68,3,315.78,1
P0446,W064,"H.No. 09, Deshmukh Zila, Nikaspur Nisfi, SAMASTIPUR, Bihar, 848121, India",848121,10766.78,5,383.17,4
P0491,W084,"577, Madan Path, Basti Dei, AMETHI, Uttar Pradesh, 227409, India",227409,2172.27,1,228.41,3
P0212,W122,"H.No. 403, Tiwari Zila, Jyothinagar NTPC S.O, PEDDAPALLI, Telangana, 505215, India",505215,10426.73,3,33.87,5
P0108,W015,"92, Nadig, Dwarli, THANE, Maharashtra, 421306, India",421306,13355.05,1,194.46,3
P0374,W154,"17, Iyer Path, Jaigram, KALABURAGI, Karnataka, 585315, India",585315,2243.13,3,65.93,4
P0296,W144,"870, Radhakrishnan Path, Datia Civil Line, DATIA, Madhya Pradesh, 475661, India",475661,13930.64,3,88.2,5
P0066,W126,"H.No. 228, Shan, Basuki Bihari, MADHUBANI, Bihar, 847305, India",847305,14011.59,2,282.3,4
P0373,W035,"88/52, Dyal, Akuteegapadu, West Godavari, Andhra Pradesh, 534196, India",534196,12757.74,0,27.48,5
P0410,W070,"H.No. 49, Krish Street, Kumbhariya, AMRELI, Gujarat, 365555, India",365555,1796.28,1,109.5,2
P0075,W133,"H.No. 959, Jani Road, Swdeshnagar, North And Middle Andaman, Andaman and Nico.In., 744201, India",744201,3318.19,3,155.63,5
P0264,W031,"H.No. 45, Madan Path, Yangpi, Tuensang, Nagaland, 798612, India",798612,4650.55,4,420.87,4
P0486,W053,"96/980, Bhatt Street, Dahiwal, Malegaon, Maharashtra, 423105, India",423105,7492.76,3,46.35,4
P0085,W068,"52, Boase Circle, Rayavaram S.O (Pudukkottai), PUDUKKOTTAI, Tamil Nadu, 622506, India",622506,6300.95,2,41.36,3
P0050,W148,"018, Sura Zila, Hariharpur, HARDOI, Uttar Pradesh, 241404, India",241404,14148.46,4,311.57,2
P0440,W076,"44/92, Prakash Chowk, Sadgaon, DHULE, Maharashtra, 424006, India",424006,7285.51,2,8.77,4
P0205,W150,"01/743, Kurian Circle, Baggavalli, CHICKMAGALUR, Karnataka, 577547, India",577547,7433.27,3,334.6,1
P0139,W084,"H.No. 84, Ben Street, Krovvidi, West Godavari, Andhra Pradesh, 534198, India",534198,12183.91,1,21.13,1
P0429,W117,"29/641, Mitter Path, Sujanpur SO Gurdaspur, PATHANKOT, Punjab, 145023, India",145023,3246.91,5,556.05,5
P0405,W101,"006, Bumb Circle, Nauhara, AZAMGARH, Uttar Pradesh, 223222, India",223222,6754.58,3,108.08,1
P0084,W077,"H.No. 83, Yogi Marg, Sirsam, PARBHANI, Maharashtra, 431536, India",431536,1438.21,1,8.57,2
P0087,W123,"51/19, De Chowk, Airoor, ERNAKULAM, Kerala, 683579, India",683579,6334.8,2,45.12,1
P0164,W035,"13, Kannan Marg, Bhawaniganj Kota, PRATAPGARH, Uttar Pradesh, 230143, India",230143,2551.59,2,142.93,3
P0235,W062,"39, Karnik Marg, Nemmini, THRISSUR, Kerala, 680104, India",680104,13820.17,0,60.86,1
P0010,W015,"H.No. 13, Rajagopalan Circle, Chemuduguda, VIZIANAGARAM, Andhra Pradesh, 535523, India",535523,11230.59,4,224.7,3
P0337,W166,"H.No. 319, Bath Street, Rakba Amola, AMBEDKAR NAGAR, Uttar Pradesh, 224139, India",224139,4552.05,0,115.24,1
P0499,W110,"72, Nath, Rasidpur, DARBHANGA, Bihar, 847423, India",847423,12676.04,5,297.18,2
P0279,W025,"51/101, Sinha Path, Bandepalli, NELLORE, Andhra Pradesh, 524405, India",524405,8420.59,3,140.21,4
P0165,W176,"50, Aurora Street, Garhi Hasanpur, MUZAFFARNAGAR, Uttar Pradesh, 247778, India",247778,12641.29,1,368.41,2
P0187,W052,"H.No. 321, Dora Street, Surhali, DINDORI, Madhya Pradesh, 481672, India",481672,2479.8,0,91.85,3
P0422,W053,"H.No. 169, Shanker Path, Tagadi, AHMEDABAD, Gujarat, 382250, India",382250,5210.4,3,68.72,5
P0411,W012,"81, Luthra Ganj, Sikri Khurd, HAPUR, Uttar Pradesh, 201204, India",201204,6952.17,3,139.04,1
P0255,W179,"H.No. 902, Rattan Circle, Dichpalli, NIZAMABAD, Telangana, 503175, India",503175,3370.12,1,78.31,1
P0120,W190,"H.No. 19, Nayar Zila, Hasur Dumala, Kolhapur, Maharashtra, 416001, India",416001,9584.71,0,12.68,3
P0263,W034,"636, Varty Ganj, Sadholi Quadeem, SAHARANPUR, Uttar Pradesh, 247121, India",247121,13370.71,3,264.21,5
P0217,W170,"83, Nori, ICO Spinning Mills S.O, Kolhapur, Maharashtra, 416143, India",416143,8975.81,2,39.4,1
P0490,W151,"48/642, Modi Circle, Akulatampara, SRIKAKULAM, Andhra Pradesh, 532459, India",532459,12732.14,1,42.54,4
P0434,W186,"48, Kohli Ganj, Kavalande S.O, Mysuru, Karnataka, 571312, India",571312,4211.97,3,88.57,3
P0154,W063,"H.No. 632, Lal Circle, Anghora, KATNI, Madhya Pradesh, 483336, India",483336,2453.68,2,284.51,4
P0105,W074,"H.No. 173, Bala Street, Nimera, SIKAR, Rajasthan, 332722, India",332722,4330.54,0,57.34,3
P0427,W115,"H.No. 228, Shan, Basuki Bihari, MADHUBANI, Bihar, 847305, India",847305,4075.89,1,21.56,3
P0132,W090,"H.No. 035, Kakar, Hosur(SWP), HASSAN, Karnataka, 573137, India",573137,9985.02,0,67.72,1
P0245,W119,"08, Mandal Ganj, Kannukiniyanar Koil, NAGAPATTINAM, Tamil Nadu, 609104, India",609104,7347.89,3,30.75,3
P0304,W025,"H.No. 108, Dayal Circle, Chhichore, MAU, Uttar Pradesh, 221706, India",221706,11530.43,1,3.43,2
P0205,W105,"H.No. 802, Johal Marg, Kakauli, FAIZABAD, Uttar Pradesh, 224195, India",224195,7265.74,2,165.73,1
P0145,W130,"939, Kibe, Biringatoli, SUNDERGARH, Odisha, 770018, India",770018,9317.92,3,149.34,3
P0238,W106,"25, Yadav Nagar, Hiwara BK, AMRAVATI, Maharashtra, 444701, India",444701,423.41,0,45.11,5
P0074,W114,"49/81, Mane Path, Barwala, BAGPAT, Uttar Pradesh, 250621, India",250621,11564.73,0,49.25,3
P0485,W051,"21/630, Bhatnagar Zila, Beraja, DEVBHOOMI DWERKA, Gujarat, 361305, India",361305,7403.01,3,81.68,5
P0060,W011,"H.No. 755, Bail Zila, Kuppandampalayam, ERODE, Tamil Nadu, 638502, India",638502,12959.9,0,121.33,3
P0038,W049,"85, Chandra Chowk, Chhitanpur, SIWAN, Bihar, 841245, India",841245,4671.13,1,172.52,3
P0167,W084,"74/51, Chandran Street, Kabilpur, BIRBHUM, West Bengal, 731132, India",731132,3552.84,2,96.53,2
P0100,W128,"00/26, Salvi Ganj, Vallikkapatta, MALAPPURAM, Kerala, 679324, India",679324,8588.12,2,276.16,1
P0196,W082,"H.No. 07, Chad Path, Wahlong, East Khasi Hills, Megalaya, 793108, India",793108,8522.1,3,23.11,2
P0382,W136,"23/888, Shah Marg, Bakuchi, DEORIA, Uttar Pradesh, 274808, India",274808,2524.22,3,106.06,1
P0220,W176,"74/30, Dada Chowk, Chandraspalli, MAHABUB NAGAR, Telangana, 509371, India",509371,5695.04,0,106.04,1
P0300,W184,"76/55, Sen Zila, Dattigaon, DHAR, Madhya Pradesh, 454116, India",454116,12493.69,2,19.59,3
P0106,W109,"88/624, Vyas Zila, Kulamavu, IDUKKI, Kerala, 685601, India",685601,1390.61,1,335.12,4
P0434,W150,"H.No. 84, Ben Street, Krovvidi, West Godavari, Andhra Pradesh, 534198, India",534198,4470.21,2,376.14,5
P0220,W135,"951, Lala Zila, Vedaraplavu, ALAPPUZHA, Kerala, 690505, India",690505,5589.89,2,22.61,3
P0355,W123,"H.No. 148, Kade, Singihaun, SUPAUL, Bihar, 852138, India",852138,11466.9,4,239.72,4
P0470,W145,"644, Setty Road, Ilandaikuli, TIRUCHIRAPPALLI, Tamil Nadu, 621708, India",621708,10721.43,4,196.66,4
P0328,W048,"H.No. 902, Rattan Circle, Dichpalli, NIZAMABAD, Telangana, 503175, India",503175,6941.17,4,208.3,1
P0437,W163,"82/79, Vig Nagar, Surahan, AZAMGARH, Uttar Pradesh, 223224, India",223224,14997.97,1,113.5,2
P0374,W060,"H.No. 169, Shanker Path, Tagadi, AHMEDABAD, Gujarat, 382250, India",382250,2343.54,3,175.71,2
P0141,W140,"H.No. 13, Rajagopalan Circle, Chemuduguda, VIZIANAGARAM, Andhra Pradesh, 535523, India",535523,9986.23,1,266.84,5
P0416,W081,"94/43, Parsa Marg, Sema, RAJSAMAND, Rajasthan, 313322, India",313322,11452.36,2,40.68,5
P0303,W115,"H.No. 445, Varughese Nagar, Gummadidala, SANGAREDDY, Telangana, 502313, India",502313,3752.6,4,243.65,1
P0045,W116,"042, Reddy, Ammapatti, TIRUCHIRAPPALLI, Tamil Nadu, 621014, India",621014,9421.56,2,253.62,3
P0477,W149,"697, Hayre Ganj, Bagda, PURULIYA, West Bengal, 723151, India",723151,4347.07,3,108.4,5
P0249,W165,"248, Hayre, Navilgone, UTTARA KANNADA, Karnataka, 581338, India",581338,5022.65,0,44.32,1
P0323,W039,"H.No. 17, Ben Nagar, Sarav, NAVSARI, Gujarat, 396406, India",396406,5703.35,1,268.92,3
P0480,W200,"09, Badal Circle, Chikliguri, JALPAIGURI, West Bengal, 736202, India",736202,5358.64,2,0.41,3
P0347,W139,"H.No. 025, Seth Road, Mutkallipur, AZAMGARH, Uttar Pradesh, 276288, India",276288,4218.23,3,39.65,4
P0186,W032,"H.No. 169, Shanker Path, Tagadi, AHMEDABAD, Gujarat, 382250, India",382250,7933.99,2,118.21,3
P0160,W081,"H.No. 31, Bandi Nagar, Pachkhora, BALLIA, Uttar Pradesh, 277123, India",277123,6792.32,2,4.38,1
P0364,W125,"56, Chauhan Street, Raibag R.S., BELAGAVI, Karnataka, 591317, India",591317,14448.34,3,76.18,1
P0399,W100,"03/265, Nair Zila, Simasi, GIR SOMNATH, Gujarat, 362560, India",362560,8538.81,0,29.71,3
P0019,W074,"H.No. 711, Bora Circle, Gunnaur, AMETHI, Uttar Pradesh, 227807, India",227807,6624.24,3,75.97,3
P0317,W007,"H.No. 74, Chahal Marg, Parakhowa Bazar, KARBI ANGLONG, Assam, 782441, India",782441,3994.55,3,71.66,2
P0075,W010,"H.No. 19, Nayar Zila, Hasur Dumala, Kolhapur, Maharashtra, 416001, India",416001,3175.93,2,22.29,5
P0405,W146,"79/85, Palan Zila, Kolathur, KANCHIPURAM, Tamil Nadu, 600048, India",600048,6710.09,0,67.27,4
P0312,W163,"01/91, Narayan Road, Lahori, SHAJAPUR, Madhya Pradesh, 465220, India",465220,5275.6,1,46.35,4
P0008,W085,"H.No. 655, Panchal Ganj, Halsi, LAKHISARAI, Bihar, 811311, India",811311,10604.79,2,95.44,3
P0072,W009,"328, Lad Chowk, Purseni, LUCKNOW, Uttar Pradesh, 226301, India",226301,5465.25,1,84.16,1
P0079,W100,"20/548, Nath Marg, Hithla S.O, SHIVAMOGGA, Karnataka, 577214, India",577214,8527.17,2,149.76,1
P0459,W080,"H.No. 883, Gulati Street, Bandapalle, Chittoor, Andhra Pradesh, 517127, India",517127,7137.73,1,92.32,3
P0217,W044,"H.No. 28, Shukla Circle, Maranbid, HAVERI, Karnataka, 581101, India",581101,8963.61,1,8.19,3
P0356,W112,"H.No. 79, Sathe Path, Machapur, SIDDIPET, Telangana, 531149, India",531149,14167.61,2,39.51,5
P0357,W079,"H.No. 61, Dhar Zila, Jajireddy Gudem, SURYAPET, Telangana, 508224, India",508224,10073.19,3,31.59,3
P0255,W179,"H.No. 45, Sidhu Circle, Kota Sirlam, VIZIANAGARAM, Andhra Pradesh, 535579, India",535579,3351.38,0,73.1,1
P0171,W166,"60, Vora Nagar, Pregnapur S.O, SIDDIPET, Telangana, 502311, India",502311,813.26,3,67.8,5
P0473,W038,"31, Dara, Kanakwadi, PUNE, Maharashtra, 412206, India",412206,8766.11,3,213.44,4
P0090,W169,"H.No. 108, Dayal Circle, Chhichore, MAU, Uttar Pradesh, 221706, India",221706,547.14,5,419.93,1
P0098,W196,"H.No. 13, Rajagopalan Circle, Chemuduguda, VIZIANAGARAM, Andhra Pradesh, 535523, India",535523,5146.84,3,116.58,1
P0289,W046,"11/673, Warrior Marg, Chinnaboinapalli, Parkal, Telangana, 506165, India",506165,14008.1,1,77.58,4
P0452,W175,"H.No. 77, Suri Marg, Bachiti, SAHARANPUR, Uttar Pradesh, 247551, India",247551,6519.94,1,284.86,4
P0073,W048,"H.No. 97, Narayan Ganj, Jalbhari, LAKHIMPUR, Assam, 787055, India",787055,9882.22,4,503.13,1
P0099,W069,"H.No. 319, Bath Street, Rakba Amola, AMBEDKAR NAGAR, Uttar Pradesh, 224139, India",224139,5486.72,3,377.16,5
P0072,W103,"969, Gera Road, Lohitha, Warangal, Telangana, 506310, India",506310,5699.04,1,304.54,3
P0471,W153,"34, Shukla Circle, Manchanabele, RAMANAGAR, Karnataka, 562128, India",562128,6561.57,3,215.31,2
P0495,W043,"94/63, Basak, Sikindlapur, SIDDIPET, Telangana, 502267, India",502267,4122.48,1,218.58,4
P0245,W165,"11, Chacko Path, Kothalgaon, NIRMAL, Telangana, 504103, India",504103,7323.19,3,1.18,2
P0284,W155,"H.No. 17, Ben Nagar, Sarav, NAVSARI, Gujarat, 396406, India",396406,13293.54,3,341.06,1
P0444,W080,"81/29, Wason Street, Bijawadi, SATARA, Maharashtra, 415508, India",415508,10620.45,2,154.55,4
P0333,W066,"48/130, Sengupta Marg, Haridaspur, AMBEDKAR NAGAR, Uttar Pradesh, 224143, India",224143,8932.22,4,198.51,5
P0420,W048,"05/142, Saran Path, Dighaldori, NAGAON, Assam, 782103, India",782103,8803.94,5,485.19,4
P0065,W160,"94/43, Parsa Marg, Sema, RAJSAMAND, Rajasthan, 313322, India",313322,13581.99,1,89.76,3
P0378,W069,"34, Sha Circle, Babhani Bhelwa, SUPAUL, Bihar, 852131, India",852131,7443.79,1,57.66,1
P0460,W180,"32, Ghose, Kottisa, SRIKAKULAM, Andhra Pradesh, 532461, India",532461,11129.9,4,212.49,1
P0317,W005,"42/14, Sheth Road, Sector 30 Noida, GAUTAM BUDDHA NAGAR, Uttar Pradesh, 201303, India",201303,3933.21,0,14.55,1
P0062,W094,"H.No. 455, Dube Path, Holebenavalli, SHIVAMOGGA, Karnataka, 577222, India",577222,11104.45,3,110.73,2
